 format: day,hour,forecast,value  location:97_75 Start : 20250101 
 15,1100,+57,45.000000 
 15,1100,+58,50.000000 
 15,1100,+59,50.000000 
 15,1100,+60,45.000000 
 15,1100,+61,40.000000 
 15,1100,+62,35.000000 
 15,1100,+63,25.000000 
 15,1100,+64,25.000000 
 15,1100,+65,20.000000 
 15,1100,+66,20.000000 
 15,1100,+67,20.000000 
 15,1100,+68,20.000000 
 15,1100,+69,25.000000 
 15,1100,+70,30.000000 
 15,1100,+71,35.000000 
 15,1100,+72,30.000000 
 15,1100,+73,35.000000 
 15,1100,+74,35.000000 
 15,1100,+75,40.000000 
 15,1100,+76,40.000000 
 15,1100,+79,45.000000 
 15,1100,+82,50.000000 
 15,1100,+85,40.000000 
 15,1100,+88,25.000000 
 15,1100,+91,20.000000 
 15,1100,+94,30.000000 
 15,1100,+97,40.000000 
 15,1100,+100,50.000000 
 15,1400,+6,70.000000 
 15,1400,+7,70.000000 
 15,1400,+8,70.000000 
 15,1400,+9,65.000000 
 15,1400,+10,60.000000 
 15,1400,+11,50.000000 
 15,1400,+12,50.000000 
 15,1400,+13,40.000000 
 15,1400,+14,35.000000 
 15,1400,+15,35.000000 
 15,1400,+16,35.000000 
 15,1400,+17,35.000000 
 15,1400,+18,40.000000 
 15,1400,+19,50.000000 
 15,1400,+20,60.000000 
 15,1400,+21,65.000000 
 15,1400,+22,65.000000 
 15,1400,+23,65.000000 
 15,1400,+24,70.000000 
 15,1400,+25,75.000000 
 15,1400,+26,70.000000 
 15,1400,+27,60.000000 
 15,1400,+28,55.000000 
 15,1400,+29,50.000000 
 15,1400,+30,40.000000 
 15,1400,+31,35.000000 
 15,1400,+32,30.000000 
 15,1400,+33,30.000000 
 15,1400,+34,30.000000 
 15,1400,+35,25.000000 
 15,1400,+36,25.000000 
 15,1400,+37,20.000000 
 15,1400,+38,20.000000 
 15,1400,+39,20.000000 
 15,1400,+40,20.000000 
 15,1400,+41,20.000000 
 15,1400,+42,20.000000 
 15,1400,+43,20.000000 
 15,1400,+44,25.000000 
 15,1400,+45,30.000000 
 15,1400,+46,30.000000 
 15,1400,+47,35.000000 
 15,1400,+48,35.000000 
 15,1400,+49,35.000000 
 15,1400,+50,40.000000 
 15,1400,+51,40.000000 
 15,1400,+52,40.000000 
 15,1400,+53,45.000000 
 15,1400,+54,45.000000 
 15,1400,+55,50.000000 
 15,1400,+56,50.000000 
 15,1400,+57,45.000000 
 15,1400,+58,40.000000 
 15,1400,+59,35.000000 
 15,1400,+60,25.000000 
 15,1400,+61,25.000000 
 15,1400,+62,20.000000 
 15,1400,+63,20.000000 
 15,1400,+64,20.000000 
 15,1400,+65,20.000000 
 15,1400,+66,25.000000 
 15,1400,+67,30.000000 
 15,1400,+68,35.000000 
 15,1400,+69,30.000000 
 15,1400,+70,35.000000 
 15,1400,+71,35.000000 
 15,1400,+72,40.000000 
 15,1400,+73,40.000000 
 15,1400,+76,45.000000 
 15,1400,+79,50.000000 
 15,1400,+82,40.000000 
 15,1400,+85,25.000000 
 15,1400,+88,20.000000 
 15,1400,+91,30.000000 
 15,1400,+94,40.000000 
 15,1400,+97,50.000000 
 15,1700,+6,65.000000 
 15,1700,+7,60.000000 
 15,1700,+8,50.000000 
 15,1700,+9,50.000000 
 15,1700,+10,40.000000 
 15,1700,+11,35.000000 
 15,1700,+12,35.000000 
 15,1700,+13,35.000000 
 15,1700,+14,35.000000 
 15,1700,+15,40.000000 
 15,1700,+16,50.000000 
 15,1700,+17,60.000000 
 15,1700,+18,65.000000 
 15,1700,+19,65.000000 
 15,1700,+20,65.000000 
 15,1700,+21,70.000000 
 15,1700,+22,75.000000 
 15,1700,+23,70.000000 
 15,1700,+24,60.000000 
 15,1700,+25,55.000000 
 15,1700,+26,50.000000 
 15,1700,+27,40.000000 
 15,1700,+28,35.000000 
 15,1700,+29,30.000000 
 15,1700,+30,30.000000 
 15,1700,+31,30.000000 
 15,1700,+32,25.000000 
 15,1700,+33,25.000000 
 15,1700,+34,20.000000 
 15,1700,+35,20.000000 
 15,1700,+36,20.000000 
 15,1700,+37,20.000000 
 15,1700,+38,20.000000 
 15,1700,+39,20.000000 
 15,1700,+40,20.000000 
 15,1700,+41,25.000000 
 15,1700,+42,30.000000 
 15,1700,+43,30.000000 
 15,1700,+44,35.000000 
 15,1700,+45,35.000000 
 15,1700,+46,35.000000 
 15,1700,+47,40.000000 
 15,1700,+48,40.000000 
 15,1700,+49,40.000000 
 15,1700,+50,45.000000 
 15,1700,+51,45.000000 
 15,1700,+52,50.000000 
 15,1700,+53,50.000000 
 15,1700,+54,45.000000 
 15,1700,+55,40.000000 
 15,1700,+56,35.000000 
 15,1700,+57,25.000000 
 15,1700,+58,25.000000 
 15,1700,+59,20.000000 
 15,1700,+60,20.000000 
 15,1700,+61,20.000000 
 15,1700,+62,20.000000 
 15,1700,+63,25.000000 
 15,1700,+64,30.000000 
 15,1700,+65,35.000000 
 15,1700,+66,30.000000 
 15,1700,+67,35.000000 
 15,1700,+68,35.000000 
 15,1700,+69,40.000000 
 15,1700,+70,40.000000 
 15,1700,+73,45.000000 
 15,1700,+76,50.000000 
 15,1700,+79,40.000000 
 15,1700,+82,25.000000 
 15,1700,+85,20.000000 
 15,1700,+88,30.000000 
 15,1700,+91,40.000000 
 15,1700,+94,50.000000 
 15,2000,+6,40.000000 
 15,2000,+7,35.000000 
 15,2000,+8,30.000000 
 15,2000,+9,30.000000 
 15,2000,+10,30.000000 
 15,2000,+11,30.000000 
 15,2000,+12,40.000000 
 15,2000,+13,50.000000 
 15,2000,+14,55.000000 
 15,2000,+15,60.000000 
 15,2000,+16,60.000000 
 15,2000,+17,65.000000 
 15,2000,+18,70.000000 
 15,2000,+19,70.000000 
 15,2000,+20,65.000000 
 15,2000,+21,60.000000 
 15,2000,+22,55.000000 
 15,2000,+23,45.000000 
 15,2000,+24,35.000000 
 15,2000,+25,30.000000 
 15,2000,+26,30.000000 
 15,2000,+27,30.000000 
 15,2000,+28,30.000000 
 15,2000,+29,25.000000 
 15,2000,+30,25.000000 
 15,2000,+31,25.000000 
 15,2000,+32,20.000000 
 15,2000,+33,20.000000 
 15,2000,+34,20.000000 
 15,2000,+35,15.000000 
 15,2000,+36,20.000000 
 15,2000,+37,20.000000 
 15,2000,+38,25.000000 
 15,2000,+39,30.000000 
 15,2000,+40,30.000000 
 15,2000,+41,35.000000 
 15,2000,+42,40.000000 
 15,2000,+43,40.000000 
 15,2000,+44,45.000000 
 15,2000,+45,40.000000 
 15,2000,+46,40.000000 
 15,2000,+47,45.000000 
 15,2000,+48,45.000000 
 15,2000,+49,40.000000 
 15,2000,+50,45.000000 
 15,2000,+51,45.000000 
 15,2000,+52,35.000000 
 15,2000,+53,30.000000 
 15,2000,+54,25.000000 
 15,2000,+55,20.000000 
 15,2000,+56,20.000000 
 15,2000,+57,20.000000 
 15,2000,+58,20.000000 
 15,2000,+59,20.000000 
 15,2000,+60,25.000000 
 15,2000,+61,25.000000 
 15,2000,+62,30.000000 
 15,2000,+63,30.000000 
 15,2000,+64,35.000000 
 15,2000,+65,40.000000 
 15,2000,+66,40.000000 
 15,2000,+67,45.000000 
 15,2000,+70,45.000000 
 15,2000,+73,50.000000 
 15,2000,+76,45.000000 
 15,2000,+79,30.000000 
 15,2000,+82,20.000000 
 15,2000,+85,25.000000 
 15,2000,+88,30.000000 
 15,2000,+91,45.000000 
 15,2300,+6,30.000000 
 15,2300,+7,30.000000 
 15,2300,+8,30.000000 
 15,2300,+9,40.000000 
 15,2300,+10,50.000000 
 15,2300,+11,55.000000 
 15,2300,+12,60.000000 
 15,2300,+13,60.000000 
 15,2300,+14,65.000000 
 15,2300,+15,70.000000 
 15,2300,+16,70.000000 
 15,2300,+17,65.000000 
 15,2300,+18,60.000000 
 15,2300,+19,55.000000 
 15,2300,+20,45.000000 
 15,2300,+21,35.000000 
 15,2300,+22,30.000000 
 15,2300,+23,30.000000 
 15,2300,+24,30.000000 
 15,2300,+25,30.000000 
 15,2300,+26,25.000000 
 15,2300,+27,25.000000 
 15,2300,+28,25.000000 
 15,2300,+29,20.000000 
 15,2300,+30,20.000000 
 15,2300,+31,20.000000 
 15,2300,+32,15.000000 
 15,2300,+33,20.000000 
 15,2300,+34,20.000000 
 15,2300,+35,25.000000 
 15,2300,+36,30.000000 
 15,2300,+37,30.000000 
 15,2300,+38,35.000000 
 15,2300,+39,40.000000 
 15,2300,+40,40.000000 
 15,2300,+41,45.000000 
 15,2300,+42,40.000000 
 15,2300,+43,40.000000 
 15,2300,+44,45.000000 
 15,2300,+45,45.000000 
 15,2300,+46,40.000000 
 15,2300,+47,45.000000 
 15,2300,+48,45.000000 
 15,2300,+49,35.000000 
 15,2300,+50,30.000000 
 15,2300,+51,25.000000 
 15,2300,+52,20.000000 
 15,2300,+53,20.000000 
 15,2300,+54,20.000000 
 15,2300,+55,20.000000 
 15,2300,+56,20.000000 
 15,2300,+57,25.000000 
 15,2300,+58,25.000000 
 15,2300,+59,30.000000 
 15,2300,+60,30.000000 
 15,2300,+61,35.000000 
 15,2300,+62,40.000000 
 15,2300,+63,40.000000 
 15,2300,+64,45.000000 
 15,2300,+67,45.000000 
 15,2300,+70,50.000000 
 15,2300,+73,45.000000 
 15,2300,+76,30.000000 
 15,2300,+79,20.000000 
 15,2300,+82,25.000000 
 15,2300,+85,30.000000 
 15,2300,+88,45.000000 
 Start : 20250216 
 16,0200,+6,40.000000 
 16,0200,+7,50.000000 
 16,0200,+8,55.000000 
 16,0200,+9,60.000000 
 16,0200,+10,60.000000 
 16,0200,+11,65.000000 
 16,0200,+12,70.000000 
 16,0200,+13,70.000000 
 16,0200,+14,65.000000 
 16,0200,+15,60.000000 
 16,0200,+16,55.000000 
 16,0200,+17,45.000000 
 16,0200,+18,35.000000 
 16,0200,+19,30.000000 
 16,0200,+20,30.000000 
 16,0200,+21,30.000000 
 16,0200,+22,30.000000 
 16,0200,+23,25.000000 
 16,0200,+24,25.000000 
 16,0200,+25,25.000000 
 16,0200,+26,20.000000 
 16,0200,+27,20.000000 
 16,0200,+28,20.000000 
 16,0200,+29,15.000000 
 16,0200,+30,20.000000 
 16,0200,+31,20.000000 
 16,0200,+32,25.000000 
 16,0200,+33,30.000000 
 16,0200,+34,30.000000 
 16,0200,+35,35.000000 
 16,0200,+36,40.000000 
 16,0200,+37,40.000000 
 16,0200,+38,45.000000 
 16,0200,+39,40.000000 
 16,0200,+40,40.000000 
 16,0200,+41,45.000000 
 16,0200,+42,45.000000 
 16,0200,+43,40.000000 
 16,0200,+44,45.000000 
 16,0200,+45,45.000000 
 16,0200,+46,35.000000 
 16,0200,+47,30.000000 
 16,0200,+48,25.000000 
 16,0200,+49,20.000000 
 16,0200,+50,20.000000 
 16,0200,+51,20.000000 
 16,0200,+52,20.000000 
 16,0200,+53,20.000000 
 16,0200,+54,25.000000 
 16,0200,+55,25.000000 
 16,0200,+56,30.000000 
 16,0200,+57,30.000000 
 16,0200,+58,35.000000 
 16,0200,+59,40.000000 
 16,0200,+60,40.000000 
 16,0200,+61,45.000000 
 16,0200,+64,45.000000 
 16,0200,+67,50.000000 
 16,0200,+70,45.000000 
 16,0200,+73,30.000000 
 16,0200,+76,20.000000 
 16,0200,+79,25.000000 
 16,0200,+82,30.000000 
 16,0200,+85,45.000000 
 16,0500,+6,60.000000 
 16,0500,+7,60.000000 
 16,0500,+8,65.000000 
 16,0500,+9,70.000000 
 16,0500,+10,70.000000 
 16,0500,+11,65.000000 
 16,0500,+12,60.000000 
 16,0500,+13,55.000000 
 16,0500,+14,45.000000 
 16,0500,+15,35.000000 
 16,0500,+16,30.000000 
 16,0500,+17,30.000000 
 16,0500,+18,30.000000 
 16,0500,+19,30.000000 
 16,0500,+20,25.000000 
 16,0500,+21,25.000000 
 16,0500,+22,25.000000 
 16,0500,+23,20.000000 
 16,0500,+24,20.000000 
 16,0500,+25,20.000000 
 16,0500,+26,15.000000 
 16,0500,+27,20.000000 
 16,0500,+28,20.000000 
 16,0500,+29,25.000000 
 16,0500,+30,30.000000 
 16,0500,+31,30.000000 
 16,0500,+32,35.000000 
 16,0500,+33,40.000000 
 16,0500,+34,40.000000 
 16,0500,+35,45.000000 
 16,0500,+36,40.000000 
 16,0500,+37,40.000000 
 16,0500,+38,45.000000 
 16,0500,+39,45.000000 
 16,0500,+40,40.000000 
 16,0500,+41,45.000000 
 16,0500,+42,45.000000 
 16,0500,+43,35.000000 
 16,0500,+44,30.000000 
 16,0500,+45,25.000000 
 16,0500,+46,20.000000 
 16,0500,+47,20.000000 
 16,0500,+48,20.000000 
 16,0500,+49,20.000000 
 16,0500,+50,20.000000 
 16,0500,+51,25.000000 
 16,0500,+52,25.000000 
 16,0500,+53,30.000000 
 16,0500,+54,30.000000 
 16,0500,+55,35.000000 
 16,0500,+56,40.000000 
 16,0500,+57,40.000000 
 16,0500,+58,45.000000 
 16,0500,+61,45.000000 
 16,0500,+64,50.000000 
 16,0500,+67,45.000000 
 16,0500,+70,30.000000 
 16,0500,+73,20.000000 
 16,0500,+76,25.000000 
 16,0500,+79,30.000000 
 16,0500,+82,45.000000 
 16,0800,+6,65.000000 
 16,0800,+7,65.000000 
 16,0800,+8,60.000000 
 16,0800,+9,65.000000 
 16,0800,+10,60.000000 
 16,0800,+11,50.000000 
 16,0800,+12,35.000000 
 16,0800,+13,30.000000 
 16,0800,+14,30.000000 
 16,0800,+15,30.000000 
 16,0800,+16,25.000000 
 16,0800,+17,25.000000 
 16,0800,+18,25.000000 
 16,0800,+19,25.000000 
 16,0800,+20,20.000000 
 16,0800,+21,20.000000 
 16,0800,+22,20.000000 
 16,0800,+23,15.000000 
 16,0800,+24,15.000000 
 16,0800,+25,20.000000 
 16,0800,+26,20.000000 
 16,0800,+27,25.000000 
 16,0800,+28,25.000000 
 16,0800,+29,30.000000 
 16,0800,+30,35.000000 
 16,0800,+31,40.000000 
 16,0800,+32,40.000000 
 16,0800,+33,40.000000 
 16,0800,+34,40.000000 
 16,0800,+35,45.000000 
 16,0800,+36,45.000000 
 16,0800,+37,45.000000 
 16,0800,+38,45.000000 
 16,0800,+39,45.000000 
 16,0800,+40,35.000000 
 16,0800,+41,30.000000 
 16,0800,+42,25.000000 
 16,0800,+43,20.000000 
 16,0800,+44,20.000000 
 16,0800,+45,20.000000 
 16,0800,+46,20.000000 
 16,0800,+47,20.000000 
 16,0800,+48,20.000000 
 16,0800,+49,25.000000 
 16,0800,+50,25.000000 
 16,0800,+51,25.000000 
 16,0800,+52,30.000000 
 16,0800,+53,35.000000 
 16,0800,+54,40.000000 
 16,0800,+55,40.000000 
 16,0800,+56,45.000000 
 16,0800,+57,45.000000 
 16,0800,+58,45.000000 
 16,0800,+59,50.000000 
 16,0800,+60,45.000000 
 16,0800,+61,50.000000 
 16,0800,+62,50.000000 
 16,0800,+63,45.000000 
 16,0800,+64,40.000000 
 16,0800,+65,35.000000 
 16,0800,+66,30.000000 
 16,0800,+67,25.000000 
 16,0800,+68,20.000000 
 16,0800,+69,20.000000 
 16,0800,+70,20.000000 
 16,0800,+71,15.000000 
 16,0800,+72,20.000000 
 16,0800,+73,20.000000 
 16,0800,+74,25.000000 
 16,0800,+75,30.000000 
 16,0800,+76,30.000000 
 16,0800,+77,35.000000 
 16,0800,+78,40.000000 
 16,0800,+79,40.000000 
 16,0800,+82,45.000000 
 16,0800,+85,45.000000 
 16,0800,+88,40.000000 
 16,0800,+91,30.000000 
 16,0800,+94,25.000000 
 16,0800,+97,35.000000 
 16,0800,+100,45.000000 
 16,0800,+103,50.000000 
 16,1100,+6,65.000000 
 16,1100,+7,60.000000 
 16,1100,+8,50.000000 
 16,1100,+9,35.000000 
 16,1100,+10,30.000000 
 16,1100,+11,30.000000 
 16,1100,+12,30.000000 
 16,1100,+13,25.000000 
 16,1100,+14,25.000000 
 16,1100,+15,25.000000 
 16,1100,+16,25.000000 
 16,1100,+17,20.000000 
 16,1100,+18,20.000000 
 16,1100,+19,20.000000 
 16,1100,+20,15.000000 
 16,1100,+21,15.000000 
 16,1100,+22,20.000000 
 16,1100,+23,20.000000 
 16,1100,+24,25.000000 
 16,1100,+25,25.000000 
 16,1100,+26,30.000000 
 16,1100,+27,35.000000 
 16,1100,+28,40.000000 
 16,1100,+29,40.000000 
 16,1100,+30,40.000000 
 16,1100,+31,40.000000 
 16,1100,+32,45.000000 
 16,1100,+33,45.000000 
 16,1100,+34,45.000000 
 16,1100,+35,45.000000 
 16,1100,+36,45.000000 
 16,1100,+37,35.000000 
 16,1100,+38,30.000000 
 16,1100,+39,25.000000 
 16,1100,+40,20.000000 
 16,1100,+41,20.000000 
 16,1100,+42,20.000000 
 16,1100,+43,20.000000 
 16,1100,+44,20.000000 
 16,1100,+45,20.000000 
 16,1100,+46,25.000000 
 16,1100,+47,25.000000 
 16,1100,+48,25.000000 
 16,1100,+49,30.000000 
 16,1100,+50,35.000000 
 16,1100,+51,40.000000 
 16,1100,+52,40.000000 
 16,1100,+53,45.000000 
 16,1100,+54,45.000000 
 16,1100,+55,45.000000 
 16,1100,+56,50.000000 
 16,1100,+57,45.000000 
 16,1100,+58,50.000000 
 16,1100,+59,50.000000 
 16,1100,+60,45.000000 
 16,1100,+61,40.000000 
 16,1100,+62,35.000000 
 16,1100,+63,30.000000 
 16,1100,+64,25.000000 
 16,1100,+65,20.000000 
 16,1100,+66,20.000000 
 16,1100,+67,20.000000 
 16,1100,+68,15.000000 
 16,1100,+69,20.000000 
 16,1100,+70,20.000000 
 16,1100,+71,25.000000 
 16,1100,+72,30.000000 
 16,1100,+73,30.000000 
 16,1100,+74,35.000000 
 16,1100,+75,40.000000 
 16,1100,+76,40.000000 
 16,1100,+79,45.000000 
 16,1100,+82,45.000000 
 16,1100,+85,40.000000 
 16,1100,+88,30.000000 
 16,1100,+91,25.000000 
 16,1100,+94,35.000000 
 16,1100,+97,45.000000 
 16,1100,+100,50.000000 
 16,1400,+6,35.000000 
 16,1400,+7,30.000000 
 16,1400,+8,30.000000 
 16,1400,+9,30.000000 
 16,1400,+10,25.000000 
 16,1400,+11,25.000000 
 16,1400,+12,25.000000 
 16,1400,+13,25.000000 
 16,1400,+14,20.000000 
 16,1400,+15,20.000000 
 16,1400,+16,20.000000 
 16,1400,+17,15.000000 
 16,1400,+18,15.000000 
 16,1400,+19,20.000000 
 16,1400,+20,20.000000 
 16,1400,+21,25.000000 
 16,1400,+22,25.000000 
 16,1400,+23,30.000000 
 16,1400,+24,35.000000 
 16,1400,+25,40.000000 
 16,1400,+26,40.000000 
 16,1400,+27,40.000000 
 16,1400,+28,40.000000 
 16,1400,+29,45.000000 
 16,1400,+30,45.000000 
 16,1400,+31,45.000000 
 16,1400,+32,45.000000 
 16,1400,+33,45.000000 
 16,1400,+34,35.000000 
 16,1400,+35,30.000000 
 16,1400,+36,25.000000 
 16,1400,+37,20.000000 
 16,1400,+38,20.000000 
 16,1400,+39,20.000000 
 16,1400,+40,20.000000 
 16,1400,+41,20.000000 
 16,1400,+42,20.000000 
 16,1400,+43,25.000000 
 16,1400,+44,25.000000 
 16,1400,+45,25.000000 
 16,1400,+46,30.000000 
 16,1400,+47,35.000000 
 16,1400,+48,40.000000 
 16,1400,+49,40.000000 
 16,1400,+50,45.000000 
 16,1400,+51,45.000000 
 16,1400,+52,45.000000 
 16,1400,+53,50.000000 
 16,1400,+54,45.000000 
 16,1400,+55,50.000000 
 16,1400,+56,50.000000 
 16,1400,+57,45.000000 
 16,1400,+58,40.000000 
 16,1400,+59,35.000000 
 16,1400,+60,30.000000 
 16,1400,+61,25.000000 
 16,1400,+62,20.000000 
 16,1400,+63,20.000000 
 16,1400,+64,20.000000 
 16,1400,+65,15.000000 
 16,1400,+66,20.000000 
 16,1400,+67,20.000000 
 16,1400,+68,25.000000 
 16,1400,+69,30.000000 
 16,1400,+70,30.000000 
 16,1400,+71,35.000000 
 16,1400,+72,40.000000 
 16,1400,+73,40.000000 
 16,1400,+76,45.000000 
 16,1400,+79,45.000000 
 16,1400,+82,40.000000 
 16,1400,+85,30.000000 
 16,1400,+88,25.000000 
 16,1400,+91,35.000000 
 16,1400,+94,45.000000 
 16,1400,+97,50.000000 
 16,1700,+6,30.000000 
 16,1700,+7,25.000000 
 16,1700,+8,25.000000 
 16,1700,+9,25.000000 
 16,1700,+10,25.000000 
 16,1700,+11,20.000000 
 16,1700,+12,20.000000 
 16,1700,+13,20.000000 
 16,1700,+14,15.000000 
 16,1700,+15,15.000000 
 16,1700,+16,20.000000 
 16,1700,+17,20.000000 
 16,1700,+18,25.000000 
 16,1700,+19,25.000000 
 16,1700,+20,30.000000 
 16,1700,+21,35.000000 
 16,1700,+22,40.000000 
 16,1700,+23,40.000000 
 16,1700,+24,40.000000 
 16,1700,+25,40.000000 
 16,1700,+26,45.000000 
 16,1700,+27,45.000000 
 16,1700,+28,45.000000 
 16,1700,+29,45.000000 
 16,1700,+30,45.000000 
 16,1700,+31,35.000000 
 16,1700,+32,30.000000 
 16,1700,+33,25.000000 
 16,1700,+34,20.000000 
 16,1700,+35,20.000000 
 16,1700,+36,20.000000 
 16,1700,+37,20.000000 
 16,1700,+38,20.000000 
 16,1700,+39,20.000000 
 16,1700,+40,25.000000 
 16,1700,+41,25.000000 
 16,1700,+42,25.000000 
 16,1700,+43,30.000000 
 16,1700,+44,35.000000 
 16,1700,+45,40.000000 
 16,1700,+46,40.000000 
 16,1700,+47,45.000000 
 16,1700,+48,45.000000 
 16,1700,+49,45.000000 
 16,1700,+50,50.000000 
 16,1700,+51,45.000000 
 16,1700,+52,50.000000 
 16,1700,+53,50.000000 
 16,1700,+54,45.000000 
 16,1700,+55,40.000000 
 16,1700,+56,35.000000 
 16,1700,+57,30.000000 
 16,1700,+58,25.000000 
 16,1700,+59,20.000000 
 16,1700,+60,20.000000 
 16,1700,+61,20.000000 
 16,1700,+62,15.000000 
 16,1700,+63,20.000000 
 16,1700,+64,20.000000 
 16,1700,+65,25.000000 
 16,1700,+66,30.000000 
 16,1700,+67,30.000000 
 16,1700,+68,35.000000 
 16,1700,+69,40.000000 
 16,1700,+70,40.000000 
 16,1700,+73,45.000000 
 16,1700,+76,45.000000 
 16,1700,+79,40.000000 
 16,1700,+82,30.000000 
 16,1700,+85,25.000000 
 16,1700,+88,35.000000 
 16,1700,+91,45.000000 
 16,1700,+94,50.000000 
 16,2000,+6,25.000000 
 16,2000,+7,25.000000 
 16,2000,+8,20.000000 
 16,2000,+9,20.000000 
 16,2000,+10,20.000000 
 16,2000,+11,20.000000 
 16,2000,+12,20.000000 
 16,2000,+13,20.000000 
 16,2000,+14,20.000000 
 16,2000,+15,25.000000 
 16,2000,+16,25.000000 
 16,2000,+17,30.000000 
 16,2000,+18,35.000000 
 16,2000,+19,40.000000 
 16,2000,+20,40.000000 
 16,2000,+21,40.000000 
 16,2000,+22,40.000000 
 16,2000,+23,45.000000 
 16,2000,+24,45.000000 
 16,2000,+25,45.000000 
 16,2000,+26,50.000000 
 16,2000,+27,45.000000 
 16,2000,+28,40.000000 
 16,2000,+29,25.000000 
 16,2000,+30,20.000000 
 16,2000,+31,20.000000 
 16,2000,+32,20.000000 
 16,2000,+33,20.000000 
 16,2000,+34,20.000000 
 16,2000,+35,20.000000 
 16,2000,+36,20.000000 
 16,2000,+37,25.000000 
 16,2000,+38,25.000000 
 16,2000,+39,25.000000 
 16,2000,+40,30.000000 
 16,2000,+41,35.000000 
 16,2000,+42,35.000000 
 16,2000,+43,40.000000 
 16,2000,+44,45.000000 
 16,2000,+45,45.000000 
 16,2000,+46,45.000000 
 16,2000,+47,50.000000 
 16,2000,+48,50.000000 
 16,2000,+49,50.000000 
 16,2000,+50,50.000000 
 16,2000,+51,50.000000 
 16,2000,+52,45.000000 
 16,2000,+53,35.000000 
 16,2000,+54,30.000000 
 16,2000,+55,25.000000 
 16,2000,+56,20.000000 
 16,2000,+57,20.000000 
 16,2000,+58,15.000000 
 16,2000,+59,15.000000 
 16,2000,+60,20.000000 
 16,2000,+61,20.000000 
 16,2000,+62,25.000000 
 16,2000,+63,30.000000 
 16,2000,+64,30.000000 
 16,2000,+65,35.000000 
 16,2000,+66,40.000000 
 16,2000,+67,40.000000 
 16,2000,+70,40.000000 
 16,2000,+73,45.000000 
 16,2000,+76,35.000000 
 16,2000,+79,25.000000 
 16,2000,+82,20.000000 
 16,2000,+85,30.000000 
 16,2000,+88,40.000000 
 16,2000,+91,40.000000 
 16,2300,+6,20.000000 
 16,2300,+7,20.000000 
 16,2300,+8,20.000000 
 16,2300,+9,20.000000 
 16,2300,+10,20.000000 
 16,2300,+11,20.000000 
 16,2300,+12,25.000000 
 16,2300,+13,25.000000 
 16,2300,+14,30.000000 
 16,2300,+15,35.000000 
 16,2300,+16,40.000000 
 16,2300,+17,40.000000 
 16,2300,+18,40.000000 
 16,2300,+19,40.000000 
 16,2300,+20,45.000000 
 16,2300,+21,45.000000 
 16,2300,+22,45.000000 
 16,2300,+23,50.000000 
 16,2300,+24,45.000000 
 16,2300,+25,40.000000 
 16,2300,+26,25.000000 
 16,2300,+27,20.000000 
 16,2300,+28,20.000000 
 16,2300,+29,20.000000 
 16,2300,+30,20.000000 
 16,2300,+31,20.000000 
 16,2300,+32,20.000000 
 16,2300,+33,20.000000 
 16,2300,+34,25.000000 
 16,2300,+35,25.000000 
 16,2300,+36,25.000000 
 16,2300,+37,30.000000 
 16,2300,+38,35.000000 
 16,2300,+39,35.000000 
 16,2300,+40,40.000000 
 16,2300,+41,45.000000 
 16,2300,+42,45.000000 
 16,2300,+43,45.000000 
 16,2300,+44,50.000000 
 16,2300,+45,50.000000 
 16,2300,+46,50.000000 
 16,2300,+47,50.000000 
 16,2300,+48,50.000000 
 16,2300,+49,45.000000 
 16,2300,+50,35.000000 
 16,2300,+51,30.000000 
 16,2300,+52,25.000000 
 16,2300,+53,20.000000 
 16,2300,+54,20.000000 
 16,2300,+55,15.000000 
 16,2300,+56,15.000000 
 16,2300,+57,20.000000 
 16,2300,+58,20.000000 
 16,2300,+59,25.000000 
 16,2300,+60,30.000000 
 16,2300,+61,30.000000 
 16,2300,+62,35.000000 
 16,2300,+63,40.000000 
 16,2300,+64,40.000000 
 16,2300,+67,40.000000 
 16,2300,+70,45.000000 
 16,2300,+73,35.000000 
 16,2300,+76,25.000000 
 16,2300,+79,20.000000 
 16,2300,+82,30.000000 
 16,2300,+85,40.000000 
 16,2300,+88,40.000000 
 Start : 20250217 
 17,0200,+6,20.000000 
 17,0200,+7,20.000000 
 17,0200,+8,20.000000 
 17,0200,+9,25.000000 
 17,0200,+10,25.000000 
 17,0200,+11,30.000000 
 17,0200,+12,35.000000 
 17,0200,+13,40.000000 
 17,0200,+14,40.000000 
 17,0200,+15,40.000000 
 17,0200,+16,40.000000 
 17,0200,+17,45.000000 
 17,0200,+18,45.000000 
 17,0200,+19,45.000000 
 17,0200,+20,50.000000 
 17,0200,+21,45.000000 
 17,0200,+22,40.000000 
 17,0200,+23,25.000000 
 17,0200,+24,20.000000 
 17,0200,+25,20.000000 
 17,0200,+26,20.000000 
 17,0200,+27,20.000000 
 17,0200,+28,20.000000 
 17,0200,+29,20.000000 
 17,0200,+30,20.000000 
 17,0200,+31,25.000000 
 17,0200,+32,25.000000 
 17,0200,+33,25.000000 
 17,0200,+34,30.000000 
 17,0200,+35,35.000000 
 17,0200,+36,35.000000 
 17,0200,+37,40.000000 
 17,0200,+38,45.000000 
 17,0200,+39,45.000000 
 17,0200,+40,45.000000 
 17,0200,+41,50.000000 
 17,0200,+42,50.000000 
 17,0200,+43,50.000000 
 17,0200,+44,50.000000 
 17,0200,+45,50.000000 
 17,0200,+46,45.000000 
 17,0200,+47,35.000000 
 17,0200,+48,30.000000 
 17,0200,+49,25.000000 
