 format: day,hour,forecast,value  location:98_79 Start : 20250101 
 20,1400,+26,-2.000000 
 20,1400,+27,-2.000000 
 20,1400,+28,-2.000000 
 20,1400,+29,-2.000000 
 20,1400,+30,-2.000000 
 20,1400,+31,-3.000000 
 20,1400,+32,-3.000000 
 20,1400,+33,-2.000000 
 20,1400,+34,2.000000 
 20,1400,+35,8.000000 
 20,1400,+36,11.000000 
 20,1400,+37,13.000000 
 20,1400,+38,13.000000 
 20,1400,+39,13.000000 
 20,1400,+40,13.000000 
 20,1400,+41,13.000000 
 20,1400,+42,11.000000 
 20,1400,+43,8.000000 
 20,1400,+44,6.000000 
 20,1400,+45,4.000000 
 20,1400,+46,3.000000 
 20,1400,+47,3.000000 
 20,1400,+48,3.000000 
 20,1400,+49,2.000000 
 20,1400,+50,2.000000 
 20,1400,+51,1.000000 
 20,1400,+52,1.000000 
 20,1400,+53,1.000000 
 20,1400,+54,1.000000 
 20,1400,+55,0.000000 
 20,1400,+56,0.000000 
 20,1400,+57,1.000000 
 20,1400,+58,4.000000 
 20,1400,+59,9.000000 
 20,1400,+60,12.000000 
 20,1400,+61,13.000000 
 20,1400,+62,14.000000 
 20,1400,+63,14.000000 
 20,1400,+64,14.000000 
 20,1400,+65,13.000000 
 20,1400,+66,11.000000 
 20,1400,+67,8.000000 
 20,1400,+68,6.000000 
 20,1400,+69,4.000000 
 20,1400,+70,3.000000 
 20,1400,+71,3.000000 
 20,1400,+72,2.000000 
 20,1400,+73,2.000000 
 20,1400,+76,2.000000 
 20,1400,+79,2.000000 
 20,1400,+82,6.000000 
 20,1400,+85,13.000000 
 20,1400,+88,13.000000 
 20,1400,+91,8.000000 
 20,1400,+94,5.000000 
 20,1400,+97,5.000000 
 20,1700,+6,-2.000000 
 20,1700,+7,2.000000 
 20,1700,+8,7.000000 
 20,1700,+9,10.000000 
 20,1700,+10,11.000000 
 20,1700,+11,12.000000 
 20,1700,+12,12.000000 
 20,1700,+13,13.000000 
 20,1700,+14,12.000000 
 20,1700,+15,11.000000 
 20,1700,+16,7.000000 
 20,1700,+17,4.000000 
 20,1700,+18,2.000000 
 20,1700,+19,1.000000 
 20,1700,+20,0.000000 
 20,1700,+21,-1.000000 
 20,1700,+22,-1.000000 
 20,1700,+23,-2.000000 
 20,1700,+24,-2.000000 
 20,1700,+25,-2.000000 
 20,1700,+26,-2.000000 
 20,1700,+27,-2.000000 
 20,1700,+28,-3.000000 
 20,1700,+29,-3.000000 
 20,1700,+30,-2.000000 
 20,1700,+31,2.000000 
 20,1700,+32,8.000000 
 20,1700,+33,11.000000 
 20,1700,+34,13.000000 
 20,1700,+35,13.000000 
 20,1700,+36,13.000000 
 20,1700,+37,13.000000 
 20,1700,+38,13.000000 
 20,1700,+39,11.000000 
 20,1700,+40,8.000000 
 20,1700,+41,6.000000 
 20,1700,+42,4.000000 
 20,1700,+43,3.000000 
 20,1700,+44,3.000000 
 20,1700,+45,3.000000 
 20,1700,+46,2.000000 
 20,1700,+47,2.000000 
 20,1700,+48,1.000000 
 20,1700,+49,1.000000 
 20,1700,+50,1.000000 
 20,1700,+51,1.000000 
 20,1700,+52,0.000000 
 20,1700,+53,0.000000 
 20,1700,+54,1.000000 
 20,1700,+55,4.000000 
 20,1700,+56,9.000000 
 20,1700,+57,12.000000 
 20,1700,+58,13.000000 
 20,1700,+59,14.000000 
 20,1700,+60,14.000000 
 20,1700,+61,14.000000 
 20,1700,+62,13.000000 
 20,1700,+63,11.000000 
 20,1700,+64,8.000000 
 20,1700,+65,6.000000 
 20,1700,+66,4.000000 
 20,1700,+67,3.000000 
 20,1700,+68,3.000000 
 20,1700,+69,2.000000 
 20,1700,+70,2.000000 
 20,1700,+73,2.000000 
 20,1700,+76,2.000000 
 20,1700,+79,6.000000 
 20,1700,+82,13.000000 
 20,1700,+85,13.000000 
 20,1700,+88,8.000000 
 20,1700,+91,5.000000 
 20,1700,+94,5.000000 
 20,2000,+6,10.000000 
 20,2000,+7,11.000000 
 20,2000,+8,12.000000 
 20,2000,+9,13.000000 
 20,2000,+10,13.000000 
 20,2000,+11,13.000000 
 20,2000,+12,11.000000 
 20,2000,+13,7.000000 
 20,2000,+14,4.000000 
 20,2000,+15,2.000000 
 20,2000,+16,1.000000 
 20,2000,+17,0.000000 
 20,2000,+18,-1.000000 
 20,2000,+19,-2.000000 
 20,2000,+20,-2.000000 
 20,2000,+21,-2.000000 
 20,2000,+22,-2.000000 
 20,2000,+23,-2.000000 
 20,2000,+24,-2.000000 
 20,2000,+25,-3.000000 
 20,2000,+26,-3.000000 
 20,2000,+27,-2.000000 
 20,2000,+28,2.000000 
 20,2000,+29,7.000000 
 20,2000,+30,11.000000 
 20,2000,+31,12.000000 
 20,2000,+32,13.000000 
 20,2000,+33,13.000000 
 20,2000,+34,13.000000 
 20,2000,+35,12.000000 
 20,2000,+36,11.000000 
 20,2000,+37,9.000000 
 20,2000,+38,6.000000 
 20,2000,+39,5.000000 
 20,2000,+40,4.000000 
 20,2000,+41,4.000000 
 20,2000,+42,3.000000 
 20,2000,+43,2.000000 
 20,2000,+44,2.000000 
 20,2000,+45,2.000000 
 20,2000,+46,1.000000 
 20,2000,+47,1.000000 
 20,2000,+48,1.000000 
 20,2000,+49,0.000000 
 20,2000,+50,0.000000 
 20,2000,+51,0.000000 
 20,2000,+52,4.000000 
 20,2000,+53,9.000000 
 20,2000,+54,11.000000 
 20,2000,+55,13.000000 
 20,2000,+56,14.000000 
 20,2000,+57,14.000000 
 20,2000,+58,14.000000 
 20,2000,+59,13.000000 
 20,2000,+60,12.000000 
 20,2000,+61,8.000000 
 20,2000,+62,6.000000 
 20,2000,+63,4.000000 
 20,2000,+64,3.000000 
 20,2000,+65,3.000000 
 20,2000,+66,2.000000 
 20,2000,+67,2.000000 
 20,2000,+70,2.000000 
 20,2000,+73,2.000000 
 20,2000,+76,5.000000 
 20,2000,+79,12.000000 
 20,2000,+82,12.000000 
 20,2000,+85,8.000000 
 20,2000,+88,4.000000 
 20,2000,+91,3.000000 
 20,2300,+6,13.000000 
 20,2300,+7,13.000000 
 20,2300,+8,13.000000 
 20,2300,+9,11.000000 
 20,2300,+10,7.000000 
 20,2300,+11,4.000000 
 20,2300,+12,2.000000 
 20,2300,+13,1.000000 
 20,2300,+14,0.000000 
 20,2300,+15,-1.000000 
 20,2300,+16,-2.000000 
 20,2300,+17,-2.000000 
 20,2300,+18,-2.000000 
 20,2300,+19,-2.000000 
 20,2300,+20,-2.000000 
 20,2300,+21,-2.000000 
 20,2300,+22,-3.000000 
 20,2300,+23,-3.000000 
 20,2300,+24,-2.000000 
 20,2300,+25,2.000000 
 20,2300,+26,7.000000 
 20,2300,+27,11.000000 
 20,2300,+28,12.000000 
 20,2300,+29,13.000000 
 20,2300,+30,13.000000 
 20,2300,+31,13.000000 
 20,2300,+32,12.000000 
 20,2300,+33,11.000000 
 20,2300,+34,9.000000 
 20,2300,+35,6.000000 
 20,2300,+36,5.000000 
 20,2300,+37,4.000000 
 20,2300,+38,4.000000 
 20,2300,+39,3.000000 
 20,2300,+40,2.000000 
 20,2300,+41,2.000000 
 20,2300,+42,2.000000 
 20,2300,+43,1.000000 
 20,2300,+44,1.000000 
 20,2300,+45,1.000000 
 20,2300,+46,0.000000 
 20,2300,+47,0.000000 
 20,2300,+48,0.000000 
 20,2300,+49,4.000000 
 20,2300,+50,9.000000 
 20,2300,+51,11.000000 
 20,2300,+52,13.000000 
 20,2300,+53,14.000000 
 20,2300,+54,14.000000 
 20,2300,+55,14.000000 
 20,2300,+56,13.000000 
 20,2300,+57,12.000000 
 20,2300,+58,8.000000 
 20,2300,+59,6.000000 
 20,2300,+60,4.000000 
 20,2300,+61,3.000000 
 20,2300,+62,3.000000 
 20,2300,+63,2.000000 
 20,2300,+64,2.000000 
 20,2300,+67,2.000000 
 20,2300,+70,2.000000 
 20,2300,+73,5.000000 
 20,2300,+76,12.000000 
 20,2300,+79,12.000000 
 20,2300,+82,8.000000 
 20,2300,+85,4.000000 
 20,2300,+88,3.000000 
 Start : 20250121 
 21,0200,+6,11.000000 
 21,0200,+7,7.000000 
 21,0200,+8,4.000000 
 21,0200,+9,2.000000 
 21,0200,+10,1.000000 
 21,0200,+11,0.000000 
 21,0200,+12,-1.000000 
 21,0200,+13,-2.000000 
 21,0200,+14,-2.000000 
 21,0200,+15,-2.000000 
 21,0200,+16,-2.000000 
 21,0200,+17,-2.000000 
 21,0200,+18,-2.000000 
 21,0200,+19,-3.000000 
 21,0200,+20,-3.000000 
 21,0200,+21,-2.000000 
 21,0200,+22,2.000000 
 21,0200,+23,7.000000 
 21,0200,+24,11.000000 
 21,0200,+25,12.000000 
 21,0200,+26,13.000000 
 21,0200,+27,13.000000 
 21,0200,+28,13.000000 
 21,0200,+29,12.000000 
 21,0200,+30,11.000000 
 21,0200,+31,9.000000 
 21,0200,+32,6.000000 
 21,0200,+33,5.000000 
 21,0200,+34,4.000000 
 21,0200,+35,4.000000 
 21,0200,+36,3.000000 
 21,0200,+37,2.000000 
 21,0200,+38,2.000000 
 21,0200,+39,2.000000 
 21,0200,+40,1.000000 
 21,0200,+41,1.000000 
 21,0200,+42,1.000000 
 21,0200,+43,0.000000 
 21,0200,+44,0.000000 
 21,0200,+45,0.000000 
 21,0200,+46,4.000000 
 21,0200,+47,9.000000 
 21,0200,+48,11.000000 
 21,0200,+49,13.000000 
 21,0200,+50,14.000000 
 21,0200,+51,14.000000 
 21,0200,+52,14.000000 
 21,0200,+53,13.000000 
 21,0200,+54,12.000000 
 21,0200,+55,8.000000 
 21,0200,+56,6.000000 
 21,0200,+57,4.000000 
 21,0200,+58,3.000000 
 21,0200,+59,3.000000 
 21,0200,+60,2.000000 
 21,0200,+61,2.000000 
 21,0200,+64,2.000000 
 21,0200,+67,2.000000 
 21,0200,+70,5.000000 
 21,0200,+73,12.000000 
 21,0200,+76,12.000000 
 21,0200,+79,8.000000 
 21,0200,+82,4.000000 
 21,0200,+85,3.000000 
 21,0500,+6,2.000000 
 21,0500,+7,1.000000 
 21,0500,+8,0.000000 
 21,0500,+9,-1.000000 
 21,0500,+10,-2.000000 
 21,0500,+11,-2.000000 
 21,0500,+12,-2.000000 
 21,0500,+13,-2.000000 
 21,0500,+14,-2.000000 
 21,0500,+15,-2.000000 
 21,0500,+16,-3.000000 
 21,0500,+17,-3.000000 
 21,0500,+18,-2.000000 
 21,0500,+19,2.000000 
 21,0500,+20,7.000000 
 21,0500,+21,11.000000 
 21,0500,+22,12.000000 
 21,0500,+23,13.000000 
 21,0500,+24,13.000000 
 21,0500,+25,13.000000 
 21,0500,+26,12.000000 
 21,0500,+27,11.000000 
 21,0500,+28,9.000000 
 21,0500,+29,6.000000 
 21,0500,+30,5.000000 
 21,0500,+31,4.000000 
 21,0500,+32,4.000000 
 21,0500,+33,3.000000 
 21,0500,+34,2.000000 
 21,0500,+35,2.000000 
 21,0500,+36,2.000000 
 21,0500,+37,1.000000 
 21,0500,+38,1.000000 
 21,0500,+39,1.000000 
 21,0500,+40,0.000000 
 21,0500,+41,0.000000 
 21,0500,+42,0.000000 
 21,0500,+43,4.000000 
 21,0500,+44,9.000000 
 21,0500,+45,11.000000 
 21,0500,+46,13.000000 
 21,0500,+47,14.000000 
 21,0500,+48,14.000000 
 21,0500,+49,14.000000 
 21,0500,+50,13.000000 
 21,0500,+51,12.000000 
 21,0500,+52,8.000000 
 21,0500,+53,6.000000 
 21,0500,+54,4.000000 
 21,0500,+55,3.000000 
 21,0500,+56,3.000000 
 21,0500,+57,2.000000 
 21,0500,+58,2.000000 
 21,0500,+61,2.000000 
 21,0500,+64,2.000000 
 21,0500,+67,5.000000 
 21,0500,+70,12.000000 
 21,0500,+73,12.000000 
 21,0500,+76,8.000000 
 21,0500,+79,4.000000 
 21,0500,+82,3.000000 
 21,0800,+6,-2.000000 
 21,0800,+7,-2.000000 
 21,0800,+8,-3.000000 
 21,0800,+9,-2.000000 
 21,0800,+10,-2.000000 
 21,0800,+11,-3.000000 
 21,0800,+12,-3.000000 
 21,0800,+13,-3.000000 
 21,0800,+14,-3.000000 
 21,0800,+15,-3.000000 
 21,0800,+16,1.000000 
 21,0800,+17,7.000000 
 21,0800,+18,11.000000 
 21,0800,+19,12.000000 
 21,0800,+20,13.000000 
 21,0800,+21,13.000000 
 21,0800,+22,13.000000 
 21,0800,+23,12.000000 
 21,0800,+24,11.000000 
 21,0800,+25,8.000000 
 21,0800,+26,6.000000 
 21,0800,+27,4.000000 
 21,0800,+28,4.000000 
 21,0800,+29,3.000000 
 21,0800,+30,2.000000 
 21,0800,+31,2.000000 
 21,0800,+32,2.000000 
 21,0800,+33,2.000000 
 21,0800,+34,2.000000 
 21,0800,+35,2.000000 
 21,0800,+36,1.000000 
 21,0800,+37,1.000000 
 21,0800,+38,1.000000 
 21,0800,+39,1.000000 
 21,0800,+40,4.000000 
 21,0800,+41,9.000000 
 21,0800,+42,11.000000 
 21,0800,+43,13.000000 
 21,0800,+44,14.000000 
 21,0800,+45,14.000000 
 21,0800,+46,14.000000 
 21,0800,+47,13.000000 
 21,0800,+48,12.000000 
 21,0800,+49,9.000000 
 21,0800,+50,6.000000 
 21,0800,+51,3.000000 
 21,0800,+52,3.000000 
 21,0800,+53,3.000000 
 21,0800,+54,2.000000 
 21,0800,+55,1.000000 
 21,0800,+56,1.000000 
 21,0800,+57,1.000000 
 21,0800,+58,1.000000 
 21,0800,+59,0.000000 
 21,0800,+60,0.000000 
 21,0800,+61,0.000000 
 21,0800,+62,1.000000 
 21,0800,+63,1.000000 
 21,0800,+64,4.000000 
 21,0800,+65,9.000000 
 21,0800,+66,12.000000 
 21,0800,+67,13.000000 
 21,0800,+68,13.000000 
 21,0800,+69,13.000000 
 21,0800,+70,12.000000 
 21,0800,+71,11.000000 
 21,0800,+72,10.000000 
 21,0800,+73,9.000000 
 21,0800,+74,7.000000 
 21,0800,+75,6.000000 
 21,0800,+76,5.000000 
 21,0800,+77,5.000000 
 21,0800,+78,4.000000 
 21,0800,+79,4.000000 
 21,0800,+82,4.000000 
 21,0800,+85,3.000000 
 21,0800,+88,6.000000 
 21,0800,+91,11.000000 
 21,0800,+94,10.000000 
 21,0800,+97,7.000000 
 21,0800,+100,5.000000 
 21,0800,+103,5.000000 
 21,1100,+6,-2.000000 
 21,1100,+7,-2.000000 
 21,1100,+8,-3.000000 
 21,1100,+9,-3.000000 
 21,1100,+10,-3.000000 
 21,1100,+11,-3.000000 
 21,1100,+12,-3.000000 
 21,1100,+13,1.000000 
 21,1100,+14,7.000000 
 21,1100,+15,11.000000 
 21,1100,+16,12.000000 
 21,1100,+17,13.000000 
 21,1100,+18,13.000000 
 21,1100,+19,13.000000 
 21,1100,+20,12.000000 
 21,1100,+21,11.000000 
 21,1100,+22,8.000000 
 21,1100,+23,6.000000 
 21,1100,+24,4.000000 
 21,1100,+25,4.000000 
 21,1100,+26,3.000000 
 21,1100,+27,2.000000 
 21,1100,+28,2.000000 
 21,1100,+29,2.000000 
 21,1100,+30,2.000000 
 21,1100,+31,2.000000 
 21,1100,+32,2.000000 
 21,1100,+33,1.000000 
 21,1100,+34,1.000000 
 21,1100,+35,1.000000 
 21,1100,+36,1.000000 
 21,1100,+37,4.000000 
 21,1100,+38,9.000000 
 21,1100,+39,11.000000 
 21,1100,+40,13.000000 
 21,1100,+41,14.000000 
 21,1100,+42,14.000000 
 21,1100,+43,14.000000 
 21,1100,+44,13.000000 
 21,1100,+45,12.000000 
 21,1100,+46,9.000000 
 21,1100,+47,6.000000 
 21,1100,+48,3.000000 
 21,1100,+49,3.000000 
 21,1100,+50,3.000000 
 21,1100,+51,2.000000 
 21,1100,+52,1.000000 
 21,1100,+53,1.000000 
 21,1100,+54,1.000000 
 21,1100,+55,1.000000 
 21,1100,+56,0.000000 
 21,1100,+57,0.000000 
 21,1100,+58,0.000000 
 21,1100,+59,1.000000 
 21,1100,+60,1.000000 
 21,1100,+61,4.000000 
 21,1100,+62,9.000000 
 21,1100,+63,12.000000 
 21,1100,+64,13.000000 
 21,1100,+65,13.000000 
 21,1100,+66,13.000000 
 21,1100,+67,12.000000 
 21,1100,+68,11.000000 
 21,1100,+69,10.000000 
 21,1100,+70,9.000000 
 21,1100,+71,7.000000 
 21,1100,+72,6.000000 
 21,1100,+73,5.000000 
 21,1100,+74,5.000000 
 21,1100,+75,4.000000 
 21,1100,+76,4.000000 
 21,1100,+79,4.000000 
 21,1100,+82,3.000000 
 21,1100,+85,6.000000 
 21,1100,+88,11.000000 
 21,1100,+91,10.000000 
 21,1100,+94,7.000000 
 21,1100,+97,5.000000 
 21,1100,+100,5.000000 
 21,1400,+6,-3.000000 
 21,1400,+7,-3.000000 
 21,1400,+8,-3.000000 
 21,1400,+9,-3.000000 
 21,1400,+10,1.000000 
 21,1400,+11,7.000000 
 21,1400,+12,11.000000 
 21,1400,+13,12.000000 
 21,1400,+14,13.000000 
 21,1400,+15,13.000000 
 21,1400,+16,13.000000 
 21,1400,+17,12.000000 
 21,1400,+18,11.000000 
 21,1400,+19,8.000000 
 21,1400,+20,6.000000 
 21,1400,+21,4.000000 
 21,1400,+22,4.000000 
 21,1400,+23,3.000000 
 21,1400,+24,2.000000 
 21,1400,+25,2.000000 
 21,1400,+26,2.000000 
 21,1400,+27,2.000000 
 21,1400,+28,2.000000 
 21,1400,+29,2.000000 
 21,1400,+30,1.000000 
 21,1400,+31,1.000000 
 21,1400,+32,1.000000 
 21,1400,+33,1.000000 
 21,1400,+34,4.000000 
 21,1400,+35,9.000000 
 21,1400,+36,11.000000 
 21,1400,+37,13.000000 
 21,1400,+38,14.000000 
 21,1400,+39,14.000000 
 21,1400,+40,14.000000 
 21,1400,+41,13.000000 
 21,1400,+42,12.000000 
 21,1400,+43,9.000000 
 21,1400,+44,6.000000 
 21,1400,+45,3.000000 
 21,1400,+46,3.000000 
 21,1400,+47,3.000000 
 21,1400,+48,2.000000 
 21,1400,+49,1.000000 
 21,1400,+50,1.000000 
 21,1400,+51,1.000000 
 21,1400,+52,1.000000 
 21,1400,+53,0.000000 
 21,1400,+54,0.000000 
 21,1400,+55,0.000000 
 21,1400,+56,1.000000 
 21,1400,+57,1.000000 
 21,1400,+58,4.000000 
 21,1400,+59,9.000000 
 21,1400,+60,12.000000 
 21,1400,+61,13.000000 
 21,1400,+62,13.000000 
 21,1400,+63,13.000000 
 21,1400,+64,12.000000 
 21,1400,+65,11.000000 
 21,1400,+66,10.000000 
 21,1400,+67,9.000000 
 21,1400,+68,7.000000 
 21,1400,+69,6.000000 
 21,1400,+70,5.000000 
 21,1400,+71,5.000000 
 21,1400,+72,4.000000 
 21,1400,+73,4.000000 
 21,1400,+76,4.000000 
 21,1400,+79,3.000000 
 21,1400,+82,6.000000 
 21,1400,+85,11.000000 
 21,1400,+88,10.000000 
 21,1400,+91,7.000000 
 21,1400,+94,5.000000 
 21,1400,+97,5.000000 
 21,1700,+6,-3.000000 
 21,1700,+7,1.000000 
 21,1700,+8,7.000000 
 21,1700,+9,11.000000 
 21,1700,+10,12.000000 
 21,1700,+11,13.000000 
 21,1700,+12,13.000000 
 21,1700,+13,13.000000 
 21,1700,+14,12.000000 
 21,1700,+15,11.000000 
 21,1700,+16,8.000000 
 21,1700,+17,6.000000 
 21,1700,+18,4.000000 
 21,1700,+19,4.000000 
 21,1700,+20,3.000000 
 21,1700,+21,2.000000 
 21,1700,+22,2.000000 
 21,1700,+23,2.000000 
 21,1700,+24,2.000000 
 21,1700,+25,2.000000 
 21,1700,+26,2.000000 
 21,1700,+27,1.000000 
 21,1700,+28,1.000000 
 21,1700,+29,1.000000 
 21,1700,+30,1.000000 
 21,1700,+31,4.000000 
 21,1700,+32,9.000000 
 21,1700,+33,11.000000 
 21,1700,+34,13.000000 
 21,1700,+35,14.000000 
 21,1700,+36,14.000000 
 21,1700,+37,14.000000 
 21,1700,+38,13.000000 
 21,1700,+39,12.000000 
 21,1700,+40,9.000000 
 21,1700,+41,6.000000 
 21,1700,+42,3.000000 
 21,1700,+43,3.000000 
 21,1700,+44,3.000000 
 21,1700,+45,2.000000 
 21,1700,+46,1.000000 
 21,1700,+47,1.000000 
 21,1700,+48,1.000000 
 21,1700,+49,1.000000 
 21,1700,+50,0.000000 
 21,1700,+51,0.000000 
 21,1700,+52,0.000000 
 21,1700,+53,1.000000 
 21,1700,+54,1.000000 
 21,1700,+55,4.000000 
 21,1700,+56,9.000000 
 21,1700,+57,12.000000 
 21,1700,+58,13.000000 
 21,1700,+59,13.000000 
 21,1700,+60,13.000000 
 21,1700,+61,12.000000 
 21,1700,+62,11.000000 
 21,1700,+63,10.000000 
 21,1700,+64,9.000000 
 21,1700,+65,7.000000 
 21,1700,+66,6.000000 
 21,1700,+67,5.000000 
 21,1700,+68,5.000000 
 21,1700,+69,4.000000 
 21,1700,+70,4.000000 
 21,1700,+73,4.000000 
 21,1700,+76,3.000000 
 21,1700,+79,6.000000 
 21,1700,+82,11.000000 
 21,1700,+85,10.000000 
 21,1700,+88,7.000000 
 21,1700,+91,5.000000 
 21,1700,+94,5.000000 
 21,2000,+6,11.000000 
 21,2000,+7,13.000000 
 21,2000,+8,13.000000 
 21,2000,+9,14.000000 
 21,2000,+10,13.000000 
 21,2000,+11,13.000000 
 21,2000,+12,11.000000 
 21,2000,+13,8.000000 
 21,2000,+14,5.000000 
 21,2000,+15,4.000000 
 21,2000,+16,3.000000 
 21,2000,+17,3.000000 
 21,2000,+18,2.000000 
 21,2000,+19,2.000000 
 21,2000,+20,1.000000 
 21,2000,+21,1.000000 
 21,2000,+22,0.000000 
 21,2000,+23,0.000000 
 21,2000,+24,0.000000 
 21,2000,+25,0.000000 
 21,2000,+26,0.000000 
 21,2000,+27,1.000000 
 21,2000,+28,4.000000 
 21,2000,+29,9.000000 
 21,2000,+30,11.000000 
 21,2000,+31,13.000000 
 21,2000,+32,14.000000 
 21,2000,+33,15.000000 
 21,2000,+34,15.000000 
 21,2000,+35,14.000000 
 21,2000,+36,12.000000 
 21,2000,+37,9.000000 
 21,2000,+38,6.000000 
 21,2000,+39,4.000000 
 21,2000,+40,3.000000 
 21,2000,+41,3.000000 
 21,2000,+42,2.000000 
 21,2000,+43,2.000000 
 21,2000,+44,1.000000 
 21,2000,+45,1.000000 
 21,2000,+46,0.000000 
 21,2000,+47,0.000000 
 21,2000,+48,0.000000 
 21,2000,+49,0.000000 
 21,2000,+50,0.000000 
 21,2000,+51,1.000000 
 21,2000,+52,5.000000 
 21,2000,+53,9.000000 
 21,2000,+54,12.000000 
 21,2000,+55,13.000000 
 21,2000,+56,13.000000 
 21,2000,+57,12.000000 
 21,2000,+58,12.000000 
 21,2000,+59,11.000000 
 21,2000,+60,10.000000 
 21,2000,+61,8.000000 
 21,2000,+62,6.000000 
 21,2000,+63,5.000000 
 21,2000,+64,5.000000 
 21,2000,+65,4.000000 
 21,2000,+66,4.000000 
 21,2000,+67,4.000000 
 21,2000,+70,5.000000 
 21,2000,+73,4.000000 
 21,2000,+76,7.000000 
 21,2000,+79,10.000000 
 21,2000,+82,10.000000 
 21,2000,+85,7.000000 
 21,2000,+88,5.000000 
 21,2000,+91,5.000000 
 21,2300,+6,14.000000 
 21,2300,+7,13.000000 
 21,2300,+8,13.000000 
 21,2300,+9,11.000000 
 21,2300,+10,8.000000 
 21,2300,+11,5.000000 
 21,2300,+12,4.000000 
 21,2300,+13,3.000000 
 21,2300,+14,3.000000 
 21,2300,+15,2.000000 
 21,2300,+16,2.000000 
 21,2300,+17,1.000000 
 21,2300,+18,1.000000 
 21,2300,+19,0.000000 
 21,2300,+20,0.000000 
 21,2300,+21,0.000000 
 21,2300,+22,0.000000 
 21,2300,+23,0.000000 
 21,2300,+24,1.000000 
 21,2300,+25,4.000000 
 21,2300,+26,9.000000 
 21,2300,+27,11.000000 
 21,2300,+28,13.000000 
 21,2300,+29,14.000000 
 21,2300,+30,15.000000 
 21,2300,+31,15.000000 
 21,2300,+32,14.000000 
 21,2300,+33,12.000000 
 21,2300,+34,9.000000 
 21,2300,+35,6.000000 
 21,2300,+36,4.000000 
 21,2300,+37,3.000000 
 21,2300,+38,3.000000 
 21,2300,+39,2.000000 
 21,2300,+40,2.000000 
 21,2300,+41,1.000000 
 21,2300,+42,1.000000 
 21,2300,+43,0.000000 
 21,2300,+44,0.000000 
 21,2300,+45,0.000000 
 21,2300,+46,0.000000 
 21,2300,+47,0.000000 
 21,2300,+48,1.000000 
 21,2300,+49,5.000000 
 21,2300,+50,9.000000 
 21,2300,+51,12.000000 
 21,2300,+52,13.000000 
 21,2300,+53,13.000000 
 21,2300,+54,12.000000 
 21,2300,+55,12.000000 
 21,2300,+56,11.000000 
 21,2300,+57,10.000000 
 21,2300,+58,8.000000 
 21,2300,+59,6.000000 
 21,2300,+60,5.000000 
 21,2300,+61,5.000000 
 21,2300,+62,4.000000 
 21,2300,+63,4.000000 
 21,2300,+64,4.000000 
 21,2300,+67,5.000000 
 21,2300,+70,4.000000 
 21,2300,+73,7.000000 
 21,2300,+76,10.000000 
 21,2300,+79,10.000000 
 21,2300,+82,7.000000 
 21,2300,+85,5.000000 
 21,2300,+88,5.000000 
 Start : 20250122 
 22,0200,+6,11.000000 
 22,0200,+7,8.000000 
 22,0200,+8,5.000000 
 22,0200,+9,4.000000 
 22,0200,+10,3.000000 
 22,0200,+11,3.000000 
 22,0200,+12,2.000000 
 22,0200,+13,2.000000 
 22,0200,+14,1.000000 
 22,0200,+15,1.000000 
 22,0200,+16,0.000000 
 22,0200,+17,0.000000 
 22,0200,+18,0.000000 
 22,0200,+19,0.000000 
 22,0200,+20,0.000000 
 22,0200,+21,1.000000 
 22,0200,+22,4.000000 
 22,0200,+23,9.000000 
 22,0200,+24,11.000000 
 22,0200,+25,13.000000 
 22,0200,+26,14.000000 
 22,0200,+27,15.000000 
 22,0200,+28,15.000000 
 22,0200,+29,14.000000 
 22,0200,+30,12.000000 
 22,0200,+31,9.000000 
 22,0200,+32,6.000000 
 22,0200,+33,4.000000 
 22,0200,+34,3.000000 
 22,0200,+35,3.000000 
 22,0200,+36,2.000000 
 22,0200,+37,2.000000 
 22,0200,+38,1.000000 
 22,0200,+39,1.000000 
 22,0200,+40,0.000000 
 22,0200,+41,0.000000 
 22,0200,+42,0.000000 
 22,0200,+43,0.000000 
 22,0200,+44,0.000000 
 22,0200,+45,1.000000 
 22,0200,+46,5.000000 
 22,0200,+47,9.000000 
 22,0200,+48,12.000000 
 22,0200,+49,13.000000 
 22,0200,+50,13.000000 
 22,0200,+51,12.000000 
 22,0200,+52,12.000000 
 22,0200,+53,11.000000 
 22,0200,+54,10.000000 
 22,0200,+55,8.000000 
 22,0200,+56,6.000000 
 22,0200,+57,5.000000 
 22,0200,+58,5.000000 
 22,0200,+59,4.000000 
 22,0200,+60,4.000000 
 22,0200,+61,4.000000 
 22,0200,+64,5.000000 
 22,0200,+67,4.000000 
 22,0200,+70,7.000000 
 22,0200,+73,10.000000 
 22,0200,+76,10.000000 
 22,0200,+79,7.000000 
 22,0200,+82,5.000000 
 22,0200,+85,5.000000 
 22,0500,+6,4.000000 
 22,0500,+7,3.000000 
 22,0500,+8,3.000000 
 22,0500,+9,2.000000 
 22,0500,+10,2.000000 
 22,0500,+11,1.000000 
 22,0500,+12,1.000000 
 22,0500,+13,0.000000 
 22,0500,+14,0.000000 
 22,0500,+15,0.000000 
 22,0500,+16,0.000000 
 22,0500,+17,0.000000 
 22,0500,+18,1.000000 
 22,0500,+19,4.000000 
 22,0500,+20,9.000000 
 22,0500,+21,11.000000 
 22,0500,+22,13.000000 
 22,0500,+23,14.000000 
 22,0500,+24,15.000000 
 22,0500,+25,15.000000 
 22,0500,+26,14.000000 
 22,0500,+27,12.000000 
